country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","25-10-2025 18:00:00",11.0328,77.0349,NH3,1,1,1
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","25-10-2025 18:00:00",11.0328,77.0349,OZONE,4,6,5
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB","25-10-2025 18:00:00",12.9099161,80.1076538,NH3,2,6,4
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","25-10-2025 18:00:00",13.0664,"80.2112 ",PM2.5,18,141,61
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","25-10-2025 18:00:00",13.0664,"80.2112 ",SO2,1,4,2
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","25-10-2025 18:00:00",13.1662,80.2584,PM10,1,113,56
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","25-10-2025 18:00:00",13.1662,80.2584,NO2,4,6,5
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","25-10-2025 18:00:00",13.1662,80.2584,SO2,4,8,6
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","25-10-2025 18:00:00",13.164544,80.26285,NO2,8,26,16
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","25-10-2025 18:00:00",13.164544,80.26285,CO,12,42,21
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","25-10-2025 18:00:00",17.470431,78.566959,CO,10,30,16
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","25-10-2025 18:00:00",17.518400,78.278777,NO2,5,12,8
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","25-10-2025 18:00:00",17.5316895,78.218939,SO2,NA,NA,NA
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","25-10-2025 18:00:00",17.5316895,78.218939,OZONE,9,13,11
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","25-10-2025 18:00:00",17.585705,78.126199,SO2,8,10,8
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","25-10-2025 18:00:00",17.393559,78.339194,NO2,13,15,14
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","25-10-2025 18:00:00",17.393559,78.339194,SO2,14,18,17
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB","25-10-2025 18:00:00",12.909494,79.131861,OZONE,1,51,37
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB","25-10-2025 18:00:00",9.559382,77.948828,SO2,19,19,19
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","25-10-2025 18:00:00",17.540891,78.358528,SO2,3,13,7
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","25-10-2025 18:00:00",17.540891,78.358528,OZONE,48,56,51
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","25-10-2025 18:00:00",17.470431,78.566959,PM10,82,88,85
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","25-10-2025 18:00:00",11.4068288,76.7138973,PM10,6,98,38
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","25-10-2025 18:00:00",11.4068288,76.7138973,NO2,3,25,7
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB","25-10-2025 18:00:00",10.423417,78.784889,NO2,12,16,12
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB","25-10-2025 18:00:00",10.423417,78.784889,NH3,2,3,2
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB","25-10-2025 18:00:00",11.679111,78.125052,NO2,12,12,12
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","25-10-2025 18:00:00",10.7654824,79.1389968,PM2.5,11,39,21
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","25-10-2025 18:00:00","8.816428 ",78.099039,NO2,9,20,15
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB","25-10-2025 18:00:00",10.967820,78.080882,CO,3,14,2
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","25-10-2025 18:00:00",9.865935,78.022669,OZONE,6,6,6
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","25-10-2025 18:00:00",10.798548,79.838212,SO2,4,8,5
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","25-10-2025 18:00:00",28.406963,77.849831,CO,40,103,52
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","25-10-2025 18:00:00",27.168897,78.376960,NO2,17,17,17
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","25-10-2025 18:00:00",27.168897,78.376960,SO2,6,30,20
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","25-10-2025 18:00:00",27.168897,78.376960,CO,5,28,10
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","25-10-2025 18:00:00",27.1594,78.3953,OZONE,6,38,21
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","25-10-2025 18:00:00",28.646233,77.358075,SO2,11,29,16
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","25-10-2025 18:00:00",28.646233,77.358075,OZONE,11,99,65
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","25-10-2025 18:00:00",28.757294,77.278792,PM2.5,132,384,300
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","25-10-2025 18:00:00",28.757294,77.278792,PM10,132,457,295
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","25-10-2025 18:00:00",27.19862,77.92066,CO,20,36,25
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","25-10-2025 18:00:00",27.19862,77.92066,OZONE,6,7,7
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","25-10-2025 18:00:00",28.964949,77.278761,SO2,14,45,23
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","25-10-2025 18:00:00",28.964949,77.278761,OZONE,4,86,72
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","25-10-2025 18:00:00",28.359581,79.414455,PM2.5,2,44,20
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","25-10-2025 18:00:00",28.359581,79.414455,NO2,2,3,2
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","25-10-2025 18:00:00",28.359581,79.414455,CO,44,114,50
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","25-10-2025 18:00:00",28.38910936,79.42963708,PM10,75,185,119
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","25-10-2025 18:00:00",17.393559,78.339194,CO,25,34,30
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","25-10-2025 18:00:00",17.544899,78.486949,CO,6,12,7
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","25-10-2025 18:00:00",17.429398,78.569354,OZONE,21,36,33
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","25-10-2025 18:00:00",17.37206,78.50864,PM2.5,41,73,50
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","25-10-2025 18:00:00",17.37206,78.50864,NO2,15,18,16
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","25-10-2025 18:00:00",17.37206,78.50864,OZONE,25,49,37
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","25-10-2025 18:00:00",17.528544,78.286195,SO2,11,20,17
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","25-10-2025 18:00:00",28.757294,77.278792,OZONE,6,58,48
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","25-10-2025 18:00:00",28.685382,77.453839,NH3,9,13,11
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","25-10-2025 18:00:00",28.685382,77.453839,OZONE,14,113,70
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","25-10-2025 18:00:00",28.6603346,77.3572563,NO2,21,38,30
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","25-10-2025 18:00:00",26.730136,83.433859,NH3,1,1,1
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","25-10-2025 18:00:00",26.730136,83.433859,SO2,27,29,28
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","25-10-2025 18:00:00",26.730136,83.433859,OZONE,1,33,1
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","25-10-2025 18:00:00",26.766433,80.927299,CO,48,56,52
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","25-10-2025 18:00:00",26.868120,81.005119,SO2,10,11,11
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","25-10-2025 18:00:00",26.906111,80.948222,PM10,152,238,183
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","25-10-2025 18:00:00",26.906111,80.948222,NO2,41,45,43
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","25-10-2025 18:00:00",26.90723,80.98579,PM10,71,152,105
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","25-10-2025 18:00:00",26.8458805,80.9365541,PM10,146,421,302
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","25-10-2025 18:00:00",17.417094,78.457437,PM2.5,24,101,50
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","25-10-2025 18:00:00",17.349694,78.451437,OZONE,22,25,23
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","25-10-2025 18:00:00",23.8175497,91.2726974,SO2,27,28,28
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","25-10-2025 18:00:00",23.8175497,91.2726974,OZONE,1,8,6
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","25-10-2025 18:00:00",27.23711,78.01936,NH3,2,2,2
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","25-10-2025 18:00:00",27.23711,78.01936,SO2,25,40,31
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","25-10-2025 18:00:00",28.47272,77.482000,SO2,16,37,23
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","25-10-2025 18:00:00",28.557054,77.453663,PM2.5,86,369,270
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","25-10-2025 18:00:00",28.557054,77.453663,PM10,106,495,279
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","25-10-2025 18:00:00",28.557054,77.453663,CO,2,118,40
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","25-10-2025 18:00:00",25.4547,78.6039,SO2,10,16,12
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","25-10-2025 18:00:00",26.509954,80.249612,CO,32,50,36
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","25-10-2025 18:00:00",26.4703136,80.3229863,PM10,46,142,82
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","25-10-2025 18:00:00",28.2348927,77.8683002,NO2,3,4,3
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","25-10-2025 18:00:00",28.2348927,77.8683002,SO2,14,15,14
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","25-10-2025 18:00:00",27.106972,78.000111,PM10,60,182,135
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","25-10-2025 18:00:00",27.106972,78.000111,OZONE,9,12,10
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","25-10-2025 18:00:00",27.19412,77.96237,PM10,73,200,126
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","25-10-2025 18:00:00",27.19412,77.96237,OZONE,2,7,3
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","25-10-2025 18:00:00",25.494,81.863,PM2.5,71,171,114
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","25-10-2025 18:00:00",25.494,81.863,PM10,53,126,97
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","25-10-2025 18:00:00",25.494,81.863,SO2,36,38,36
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","25-10-2025 18:00:00",25.494,81.863,OZONE,11,35,30
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","25-10-2025 18:00:00","25.44919916 ","81.82735986 ",PM2.5,85,294,145
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","25-10-2025 18:00:00","25.44919916 ","81.82735986 ",PM10,108,200,131
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","25-10-2025 18:00:00","25.44919916 ","81.82735986 ",SO2,14,78,43
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","25-10-2025 18:00:00",25.3505986,82.9083074,PM2.5,45,83,59
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","25-10-2025 18:00:00",25.3505986,82.9083074,PM10,61,111,81
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","25-10-2025 18:00:00",25.3505986,82.9083074,CO,8,20,11
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","25-10-2025 18:00:00",25.301778,82.996789,PM10,56,105,76
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","25-10-2025 18:00:00",25.301778,82.996789,SO2,27,29,28
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","25-10-2025 18:00:00",23.5087640,87.3544400,OZONE,4,28,23
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB (Formerly known as Sidhu Kanhu Indoor Stadium)","25-10-2025 18:00:00",23.549395,87.300496,PM10,65,153,106
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB (Formerly known as Sidhu Kanhu Indoor Stadium)","25-10-2025 18:00:00",23.549395,87.300496,NH3,2,3,3
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","25-10-2025 18:00:00",22.06047,88.109737,NO2,9,57,23
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","25-10-2025 18:00:00",22.06047,88.109737,NH3,5,7,6
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","25-10-2025 18:00:00",22.629801,88.352017,PM2.5,104,312,204
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","25-10-2025 18:00:00",28.83526,78.74460,PM2.5,44,245,121
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","25-10-2025 18:00:00",28.83526,78.74460,NO2,26,29,29
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","25-10-2025 18:00:00",28.83526,78.74460,NH3,5,5,5
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","25-10-2025 18:00:00",28.83526,78.74460,CO,32,60,43
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","25-10-2025 18:00:00",28.83526,78.74460,OZONE,10,23,18
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","25-10-2025 18:00:00",28.840739,78.697531,PM2.5,55,199,120
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","25-10-2025 18:00:00",28.840739,78.697531,NH3,3,4,4
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","25-10-2025 18:00:00",28.840739,78.697531,CO,24,84,41
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","25-10-2025 18:00:00",28.88528,78.73880,SO2,19,20,20
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","25-10-2025 18:00:00",25.262326,82.995408,NO2,2,2,2
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","25-10-2025 18:00:00",25.32393,82.99687,NO2,1,1,1
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","25-10-2025 18:00:00",25.32393,82.99687,CO,24,60,33
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","25-10-2025 18:00:00",27.5714090,77.6557570,NH3,1,3,2
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","25-10-2025 18:00:00",27.5714090,77.6557570,CO,28,78,40
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","25-10-2025 18:00:00",30.269444,78.044167,SO2,1,2,2
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","25-10-2025 18:00:00",28.856664,78.772638,PM10,74,132,109
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","25-10-2025 18:00:00",28.849399,78.742362,PM10,75,244,142
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","25-10-2025 18:00:00",28.849399,78.742362,NH3,4,4,4
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","25-10-2025 18:00:00",28.802625,78.753728,NH3,5,6,5
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","25-10-2025 18:00:00",29.4723508,77.7194031,PM2.5,85,348,207
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","25-10-2025 18:00:00",29.4723508,77.7194031,SO2,2,105,20
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","25-10-2025 18:00:00",28.6245479,77.3577104,CO,23,88,39
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","25-10-2025 18:00:00",28.6245479,77.3577104,OZONE,18,122,72
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","25-10-2025 18:00:00",28.5898,77.3101,CO,22,138,52
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","25-10-2025 18:00:00",28.569230,77.393848,PM2.5,225,414,358
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","25-10-2025 18:00:00",28.569230,77.393848,PM10,193,495,379
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","25-10-2025 18:00:00",28.569230,77.393848,NH3,12,24,17
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","25-10-2025 18:00:00",28.569230,77.393848,CO,3,140,32
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","25-10-2025 18:00:00",23.685297,86.945968,NO2,15,51,27
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","25-10-2025 18:00:00",23.685297,86.945968,NH3,2,19,6
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","25-10-2025 18:00:00",23.6979360,86.9443950,PM10,75,170,115
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","25-10-2025 18:00:00",23.6979360,86.9443950,SO2,5,14,7
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","25-10-2025 18:00:00",23.6181830,87.1057180,PM2.5,87,270,148
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","25-10-2025 18:00:00",23.6181830,87.1057180,NH3,1,6,3
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","25-10-2025 18:00:00",26.8458805,80.9365541,NO2,40,83,56
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","25-10-2025 18:00:00",26.8458805,80.9365541,NH3,15,25,20
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","25-10-2025 18:00:00",26.8458805,80.9365541,SO2,1,18,7
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","25-10-2025 18:00:00",28.999264,77.7590354,CO,30,119,48
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","25-10-2025 18:00:00",28.9535882,77.7622941,PM10,NA,NA,NA
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","25-10-2025 18:00:00",28.9535882,77.7622941,OZONE,23,209,153
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","25-10-2025 18:00:00",23.616515,87.119133,CO,36,88,58
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","25-10-2025 18:00:00",23.567923,87.306843,PM2.5,46,119,80
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","25-10-2025 18:00:00",22.554954,88.292568,PM2.5,67,182,130
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","25-10-2025 18:00:00",22.554954,88.292568,NO2,NA,NA,NA
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","25-10-2025 18:00:00",22.6025571,88.3105664,PM10,69,155,116
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","25-10-2025 18:00:00",22.611968,88.347422,NH3,7,15,11
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","25-10-2025 18:00:00",22.611968,88.347422,SO2,1,21,8
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","25-10-2025 18:00:00",22.5367507,88.3638022,NH3,8,13,9
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","25-10-2025 18:00:00",22.58157048,88.41002457,OZONE,15,40,35
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","25-10-2025 18:00:00",22.556640,88.342674,OZONE,15,46,39
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","25-10-2025 18:00:00",22.627847,88.380669,PM10,68,132,96
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","25-10-2025 18:00:00",22.627847,88.380669,OZONE,19,39,33
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","25-10-2025 18:00:00",26.6879226,88.4152495,PM10,NA,NA,NA
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","25-10-2025 18:00:00",26.6879226,88.4152495,NH3,NA,NA,NA
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","25-10-2025 18:00:00",26.6879226,88.4152495,SO2,NA,NA,NA
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","25-10-2025 18:00:00",17.72,83.3,PM2.5,30,65,49
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","25-10-2025 18:00:00",17.72,83.3,SO2,6,18,9
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","25-10-2025 18:00:00",27.103358,93.679645,PM2.5,2,97,22
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","25-10-2025 18:00:00",27.103358,93.679645,OZONE,5,5,5
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","25-10-2025 18:00:00",26.071318,91.87488,PM2.5,NA,NA,NA
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","25-10-2025 18:00:00",26.071318,91.87488,NO2,NA,NA,NA
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","25-10-2025 18:00:00",26.071318,91.87488,NH3,NA,NA,NA
India,Assam,Guwahati,"IITG, Guwahati - PCBA","25-10-2025 18:00:00",26.2028636,91.70046436,PM10,26,131,46
India,Assam,Guwahati,"IITG, Guwahati - PCBA","25-10-2025 18:00:00",26.2028636,91.70046436,CO,4,13,6
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","25-10-2025 18:00:00",26.10887,91.589544,PM2.5,72,170,125
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","25-10-2025 18:00:00",26.0881305,87.93840336,NO2,7,8,7
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","25-10-2025 18:00:00",26.0881305,87.93840336,NH3,2,3,3
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","25-10-2025 18:00:00",26.0881305,87.93840336,CO,12,15,14
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","25-10-2025 18:00:00",26.63086,84.90051,PM2.5,19,23,22
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","25-10-2025 18:00:00",26.63086,84.90051,PM10,64,78,73
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","25-10-2025 18:00:00",26.63086,84.90051,NO2,7,9,8
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","25-10-2025 18:00:00",26.63086,84.90051,CO,32,40,34
India,Bihar,Munger,"Town Hall, Munger - BSPCB","25-10-2025 18:00:00",25.376776,86.471523,NH3,4,8,6
India,Bihar,Munger,"Town Hall, Munger - BSPCB","25-10-2025 18:00:00",25.376776,86.471523,CO,19,40,29
India,Bihar,Munger,"Town Hall, Munger - BSPCB","25-10-2025 18:00:00",25.376776,86.471523,OZONE,10,15,12
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","25-10-2025 18:00:00",26.11442,85.39813,PM10,49,94,77
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","25-10-2025 18:00:00",24.792403,84.992416,NH3,5,6,5
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","25-10-2025 18:00:00",24.762518,84.982348,NO2,19,26,22
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","25-10-2025 18:00:00",24.762518,84.982348,OZONE,12,55,38
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","25-10-2025 18:00:00",25.697189,85.245900,PM2.5,98,304,202
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","25-10-2025 18:00:00",25.697189,85.245900,CO,33,81,45
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","25-10-2025 18:00:00",25.697189,85.245900,OZONE,1,107,79
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","25-10-2025 18:00:00",25.560083,87.553265,NO2,7,29,15
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","25-10-2025 18:00:00",25.560083,87.553265,CO,43,83,65
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","25-10-2025 18:00:00",26.0881305,87.93840336,PM2.5,32,173,93
